1,2,3,1,5,114514,114544,50,0.69
1,2,3,3,5,114514,114544,100,0.2
1,2,3,5,5,114514,114544,300,1.72
1,2,3,7,5,114514,114544,200,0.98
1,2,3,8,5,114514,114544,100,0.39
1,2,3,9,5,114514,114544,100,0.96
1,2,3,1,5,114544,114574,50,0.15
1,2,3,5,5,114544,114574,300,1.72
1,2,3,3,5,114574,114604,100,0.39
1,2,3,5,5,114574,114604,300,1.72
1,2,3,8,5,114574,114604,200,0.59
1,2,3,9,5,114574,114604,100,0.39
1,2,3,10,5,114574,114604,75,0.1
1,2,3,11,5,114574,114604,100,0.19
1,2,3,12,5,114574,114604,100,1.34
1,2,3,3,5,114604,114634,100,1.96
1,2,3,6,5,114604,114634,0,0
1,2,3,7,5,114604,114634,200,0.98
1,2,3,8,5,114604,114634,200,0.08
1,2,3,9,5,114604,114634,100,0.96
1,2,3,10,5,114604,114634,100,0.1
1,2,3,11,5,114604,114634,700,1.53
1,2,3,1,5,114634,114664,100,0.83
1,2,3,5,5,114634,114664,300,1.72
1,2,3,6,5,114634,114664,5,0.03
1,2,3,10,5,114634,114664,100,0.1
1,2,3,12,5,114634,114664,100,0.39
1,2,3,1,5,114664,114694,0,0
1,2,3,3,5,114664,114694,100,0.06
1,2,3,4,5,114664,114694,50,0.19
1,2,3,5,5,114664,114694,300,1.72
1,2,3,9,5,114664,114694,100,0.96
1,2,3,11,5,114664,114694,300,0.21
1,2,3,12,5,114664,114694,100,1.34
1,2,3,3,5,114694,114724,300,1.15
1,2,3,4,5,114694,114724,50,0.19
1,2,3,7,5,114694,114724,200,0.98
1,2,3,8,5,114694,114724,100,0.1
1,2,3,9,5,114694,114724,100,0.96
1,2,3,10,5,114694,114724,100,0.1
1,2,3,11,5,114694,114724,700,1.53
1,2,3,1,5,114724,114754,100,0.69
1,2,3,3,5,114724,114754,100,0.2
1,2,3,5,5,114724,114754,300,1.72
1,2,3,6,5,114724,114754,0,0
1,2,3,9,5,114724,114754,100,0.39
1,2,3,11,5,114724,114754,700,0.19
1,2,3,12,5,114724,114754,100,0.39
1,2,3,1,5,114754,114784,100,0.72
1,2,3,4,5,114754,114784,50,0.19
1,2,3,5,5,114754,114784,300,1.72
1,2,3,6,5,114754,114784,5,0.03
1,2,3,8,5,114754,114784,200,0.59
1,2,3,9,5,114754,114784,100,0.39
1,2,3,12,5,114754,114784,100,1.34
1,2,3,3,5,114784,114814,100,0.06
1,2,3,4,5,114784,114814,50,0.19
1,2,3,6,5,114784,114814,5,0.03
1,2,3,8,5,114784,114814,100,0.1
1,2,3,9,5,114784,114814,100,0.39
1,2,3,3,5,114814,114844,300,1.15
1,2,3,4,5,114814,114844,50,0.19
1,2,3,5,5,114814,114844,300,1.72
1,2,3,6,5,114814,114844,30,0.05
1,2,3,9,5,114814,114844,100,0.39
1,2,3,1,5,114844,114874,50,0.97
1,2,3,3,5,114844,114874,100,0.19
1,2,3,4,5,114844,114874,50,0.19
1,2,3,5,5,114844,114874,400,1.72
1,2,3,8,5,114844,114874,200,0.59
1,2,3,10,5,114844,114874,75,0.1
1,2,3,1,5,114874,114904,100,0.68
1,2,3,4,5,114874,114904,50,0.19
1,2,3,5,5,114874,114904,400,1.72
1,2,3,6,5,114874,114904,5,0.03
1,2,3,7,5,114874,114904,200,0.98
